id,SIREN,ANNEE_CREATION,target_delta_1st_round,NAME,TAGLINE,ZIPCODE,HQ REGION,HQ COUNTRY,HQ CITY,TEAM (EDITORIAL),target_total_funding,fundoing_new,LAST FUNDING,LAST FUNDING DATE,FIRST FUNDING DATE,B2B/B2C,REVENUE MODEL,10_launch_year,11_industry_simplified,INDUSTRIES,SUB INDUSTRIES,DELIVERY METHOD,GROWTH STAGE,VALUATION (EUR),VALUATION DATE,target_rounds,FOUNDERS,0_founders_number,6_was_1_change_founders,FOUNDERS STATUSES,5_has_female,5_bis_mixte?,FOUNDERS GENDERS,FOUNDERS ACADEMIC BACKGROUND,FOUNDERS YEARS OF EDUCATION,4_phd_founder,FOUNDERS HAS A PHD,7_MBA,FOUNDERS HAS A MBA,FOUNDERS HIGHEST DEGREE YEAR,FOUNDERS UNIVERSITIES,FOUNDERS COMPANY EXPERIENCE,FOUNDERS LINKEDIN,FOUNDERS - TOP 25 PAST FOUNDERS,FOUNDERS - TOP 25 UNIVERSITIES,FOUNDERS EXPERIENCE,FOUNDERS FOUNDED COMPANIES TOTAL FUNDING,FOUNDERS IS SERIAL,3_one_founder_serial,3_one_founder_was_serial_at_creation,IS FOUNDERS FIRST COMPANY,LISTS,PRIVATE LISTS,COMPANY STATUS,ALL TAGS,FOUNDERS ESTIMATED AGE,FOUNDERS POSITION,CEO,CEO SINCE,2_ceo_profile,8_age_moyen,CEO ESTIMATED AGE,CEO ACADEMIC BACKGROUND,1_ceo_serial,NUMBER OF ALUMNI FOUNDERS THAT RAISED > 10M,NUMBER OF ALUMNI EUROPEAN FOUNDERS THAT RAISED > 10M,TECHNOLOGIES
,804821080,20/8/2014,#NUM!,INANOV,,,,,,,,,,,,,,,,,,,,,,,Stéphane Parcheminal,1,0,current,0,0,male,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,539550517,radiée,#VALUE!,INFINIT.IO,,,,,,,,,,,,,,,,,,,,,,,Baptiste Fradin,1,0,current ,0,0,male,university,3+,0,no,0,no,2007,Edinburg Napier University,corporate,,,,13,,yes ,1,1,no,,,,,36,COO,Baptiste Fradin,#N/A,business,36,36,Edinburgh Napier University,1,,,
,840722367,14/6/2018,#NUM!,INFRA OPS,,,,,,,,,,,,,,,,,,,,,,,Radié,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,832061287,14/9/2017,#NUM!,INGRAALYS,,,,,,,,,,,,,,,,,,,,,,,Claude Chauchard,1,0,current,0,0,male ,business,3+,0,no,0,no,1969,TBS,corporate,,,,36,,#N/A,#N/A,#N/A,#N/A,,,,,66,CEO,Claude Chauchard,#N/A,business,66,66,TBS,#N/A,,,
,813221223,24/8/2015,#NUM!,INNOPAIN,,,,,,,,,,,,,,,,,,,,,,,Michel Pautrat,1,0,current,0,0,male,#N/A,#N/A,#N/A,#N/A,1,yes,1972,Harvard,corporate,,,,35,,no,0,0,yes,,,,,65,CEO,Michel Pautrat,2015,business,65,65,Harvard,0,,,
,800747446,28/2/2014,#NUM!,INNOV ATM,,,,,,,,,,,,,,,,,,,,,,,Amine Karray;Stéphane Bascobert,2,0,current;current,0,0,male;male,engineer;engineer,5+;5+,0,no;no,0,no;no,2006;1998,ENSEEIHTENAC,corporate;corporate,,,,15;24,,no;no,0,0,yes;yes,,,,,41;47,CEO;CEO,Amine Karray;Stéphane Bascobert,2013;2013,business,44,41;47,ENSEEIHT;ENAC,0,,,
,832780225,12/10/2017,#NUM!,INNOWTECH,,,,,,,,,,,,,,,,,,,,,,,Alain Godot,1,0,current,0,0,male,other,#N/A,0,no,0,no,#N/A,Conservatoir Nationnal des Arts et Métiers,corporate,,,,23,,no,0,1,no,,,,,53,CEO,Alain Godot,2017,business,53,53,Conservatoir Nationnal des Arts et Métiers,0,,,
,834814394,16/1/2018,#NUM!,INTENT,,,,,,,,,,,,,,,,,,,,,,,Benjamin Ulrich,1,0,cureent,0,0,male,university,#N/A,0,no,0,no,2015,Stanford,#N/A,,,,9,,no,0,0,yes,,,,,40,CEO,Benjamin Ulrich,2011,#N/A,40,40,Stanford,0,,,
,793736380,28/5/2013,#NUM!,INVISCAN,,,,,,,,,,,,,,,,,,,,,,,Jean-Luc Lefaucheur,1,0,current,0,0,male,engineer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Ecole Centrale de Marseille ,business,,,,21,,#N/A,#N/A,#N/A,#N/A,,,,,48,CEO,Jean Luc Lefaucheur,2014,business,48,48,Ecole centrale de Marseille,0,,,
,850113804,9/4/2019,#NUM!,INVISENSING.IO,,,,,,,,,,,,,,,,,,,,,,,Feng Yang,1,0,current,0,0,male,engineer,5+,0,no,0,no,2005,Polytechnique,#N/A,,,,15,,#N/A,#N/A,#N/A,#N/A,,,,,45,CEO,Feng Yang,2019,engineer,39,39,Polytechnique,0,,,
,843629940,17/7/2018,#NUM!,IPSIRIUS,,,,,,,,,,,,,,,,,,,,,,,Claude Griscelli,1,0,current,0,0,male,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,#N/A,CEO,Claude Griscelli,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,810872804,15/4/2015,#NUM!,IMMUNRISE,,,,,,,,,,,,,,,,,,,,,,,Laurent de Crasto,1,0,current,0,0,male,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,15,,#N/A,#N/A,#N/A,#N/A,,,,,40,CEO,Laurent de Crasto,2015,#N/A,40,40,#N/A,#N/A,,,
,824488043,21/12/2016,#NUM!,ISPHERES,,,,,,,,,,,,,,,,,,,,,,,Philippe Nérin;Nicolas Bremond,3,0,current;current;current,0,0,male;male;male,university;#N/A;#N/A,8+;8+;8+,1,yes;yes;yes,0,no;no;no,1997;#N/A;#N/A,Université Grenoble Alpes;#N/A;#N/A,mixte;#N/A;#N/A,,,,24;#N/A;#N/A,,yes;#N/A;#N/A,1,1,no;#N/A;#N/A,,,,,56;#N/A;#N/A,CEO; Fondateur R&D;Fondateur R&D et développement,Philippe Nérin,2016,mixte,56,56,Université Grenoble Alpes,1,,,
,821348372,1/7/2016,#NUM!,ISYMAP,,,,,,,,,,,,,,,,,,,,,,,#N/AMarie-Anne LISSANDRE ,1,0,current,1,1,female,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,#N/A,#N/A,Marie-Anne Lissandre,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,878770437,1/11/2019,#NUM!,ITAE MEDICAL RESEARCH,,,,,,,,,,,,,,,,,,,,,,,Aurelien Plyer;Xavier Orlik;,2,0,current;current,0,0,male;male,university;#N/A,8+;8+,1,yes;yes,0,no;no,2013;#N/A,Université Paris Nord;#N/A,corporate;#N/A,,,,15;#N/A,,no;#N/A,0,0,yes;#N/A,,,,,42;#N/A,co-fonder;CEO,Xavier Orlik,2019,scientific,43,43,#N/A,0,,,
,822373841,6/9/2016,#NUM!,ITSME,,,,,,,,,,,,,,,,,,,,,,,Miguel Charles,1,0,current,0,0,male,university,5+,0,no,0,no,1997,Université catholique de Louvain,mixte;#N/A;#N/A,,,,17,,no;#N/A,0,0,yes;#N/A,,,,,45,co-founder,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,532723632,31/5/2011,#NUM!,JOUL,,,,,,,,,,,,,,,,,,,,,,,Julien Tchernia,1,0,current,0,0,male,engineer,5+,0,no,0,no,2008,Mines ParisTech,engineer,,,,27,,no,0,0,yes,,,,,51,CEO,Julien Tchernia,ekWateur,business,45,45,Mines ParisTech,0,,,
,827632670,2/1/2017,#NUM!,KAERUS BIOSCIENCE FRANCE,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,#N/A,#N/A,Susanne Raab,2017,business,53,53,Université libre de Bruxelles,#N/A,,,
,829072180,17/3/2017,#NUM!,KARTHALA SYSTEM,,,,,,,,,,,,,,,,,,,,,,,Thomas Oksenhendler,1,0,current,0,0,male,engineer,8+,1,yes,0,no,2004,Polytechnique,corporate,,,,17,,#N/A,#N/A,#N/A,#N/A,,,,,#N/A,CEO,Thomas Oksenhendler,2017,engineer,#N/A,#N/A,Polytechnique,#N/A,,,
,844624924,17/12/2018,#NUM!,KERAMEO,,,,,,,,,,,,,,,,,,,,,,,Cédric Jacquement,1,0,current,0,0,male,engineer,5+,0,no,0,no,2015,Ecole Nationale Supérieure de Céramique,Corporate,,,,6,,yes,1,1,no,,,,,29,CEO,Cédric Jacquement,2018,engineer,42,42,Ecole Nationale de céramique industrielle ,#N/A,,,
,807606066,radiée,#VALUE!,KERCELLS BIOSCIENCES,,,,,,,,,,,,,,,,,,,,,,,RADIE,#N/A,#N/A,,#N/A,#N/A,,,,#N/A,,#N/A,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,#N/A,#N/A,,,#N/A,,,
,828733261,16/3/2017,#NUM!,KYMERIS SANTE,,,,,,,,,,,,,,,,,,,,,,,Richard Mccrae,1,0,current,0,0,male,university,8+,1,yes,0,no,1970,Panthéon Sorbonne,corporate ,,,,43,,yes,1,1,no,,,,,71,CEO,Richard Mccrae,2016,business,71,71,Panthéon-Sorbonne,1,,,
,799866959,22/1/2014,#NUM!,LAB SKIN CREATIONS,,,,,,,,,,,,,,,,,,,,,,,Amélie Thepot,1,0,current,1,1,female,#N/A,8+,1,yes,0,no,#N/A,#N/A,#N/A,,,,11,,yes,1,1,no,,,,,38,CEO,Amelie Thepot,2017,#N/A,45,45,#N/A,1,,,
,849308234,19/3/2019,#NUM!,LABORATOIRES ERIGER,,,,,,,,,,,,,,,,,,,,,,,Gérald Chomat,1,0,current,0,0,male,university,5+,0,no,0,no,2001,Paris VI,corporate,,,,21,,no,0,0,yes,,,,,45,co-founder,Eric Buchy,2019,engineer,46,46,Université Paris-Saclay,0,,,
,804995694,1/10/2014,#NUM!,LABORATOIRES OREGONTHERAPEUTICS,,,,,,,,,,,,,,,,,,,,,,,Marc-Henry Pitty,1,0,current,0,0,male,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,#N/A,CEO,Marc-Henry Pitty,2010,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,538524745,28/11/2011,#NUM!,LIFESEARCH,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,#N/A,#N/A,Tom Baigrie,1998,#N/A,61,61,Diocesan College,#N/A,,,
,830324190,5/6/2017,#NUM!,LINA THERAPEUTICS,,,,,,,,,,,,,,,,,,,,,,,Warren Viricel,1,0,current,0,0,male,university,8+,1,yes,0,no,2016,Université Montréal,corporate,,,,9,,yes,1,1,no,,,,,39,founder,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,814787107,20/11/2015,#NUM!,LIPTHER,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,790862544,7/1/2013,#NUM!,MAC-LLOYD SAS,,,,,,,,,,,,,,,,,,,,,,,Pierre Arnaud Coquelin,1,0,current,0,0,male,engineer,8+,1,yes,0,no,2008,Polytechnique,engineer,,,,13,,yes,1,1,no,,,,,39,CEO,Pierre Arnaud Coquelin,2013,engineer,39,39,Polytechnique,1,,,
,791354871,28/1/2013,#NUM!,MALT COMMUNITY,,,,,,,,,,,,,,,,,,,,,,,Vincent Huguet,1,0,current,0,0,male,business,5+,0,no,0,no,1998,EDHEC,corporate,,,,23,,no,0,0,yes,,,,,43,CEO,Vincent Huguet,2013,business,39,39,EDHEC,0,,,
,820037547,1/5/2016,#NUM!,MECATROLAB,,,,,,,,,,,,,,,,,,,,,,,Thibault Depost,1,0,current,0,0,male,engineer,#N/A,0,no,0,no,#N/A,CentraleSupélec,engineer,,,,23,,no,0,0,yes,,,,,#N/A,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,539914515,radiée,#VALUE!,MEDIBOUM,,,,,,,,,,,,,,,,,,,,,,,RADIE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,828460139,9/3/2017,#NUM!,MED'INN'PHARMA,,,,,,,,,,,,,,,,,,,,,,,Sylvain Perruche,1,0,current ,0,0,male,university,8+,1,yes,0,no,2011,Université de Franche-comté,corporate,,,,14,,no,0,0,yes,,,,,43,CEO,Sylvain Perruche,2017,business,43,43,Université de franche-comté,1,,,
,812724227,24/7/2015,#NUM!,MELKIN PHARMACEUTICALS,,,,,,,,,,,,,,,,,,,,,,,John Tchelingerian;Peter Vanhoutte,2,0,current;current,0,0,male;male,engineer;engineer,8+;8+,1,yes;yes,0,no;no,19962009,Université pierre et Marie Curie;Université pierre et Marie Curie,engineer;engineer,,,,26;12,,yes;yes,1,1,no;no,,,,,58;40,CEO;co-founder,John tchelingerian,2015,engineer,58,58,Université pierre et Marie Curry,0,,,
,842929549,15/9/2018,#NUM!,MEREMIND,,,,,,,,,,,,,,,,,,,,,,,Ambroise Jade,1,0,current,0,0,male,business,8+,0,no,0,no,2002,Essec,business,,,,20,,yes,1,1,no,,,,,44,CEO,Ambroise Jade,2018,business,44,44,Essec,0,,,
,819812660,6/4/2016,#NUM!,MESOBIO TECH,,,,,,,,,,,,,,,,,,,,,,,Jian Shi,1,0,current,0,0,male ,university,8+,1,yes,0,no,2007,ENS,engieer,,,,14,,yes,1,1,no,,,,,42,co-founder,Jian Shi,2017,engineer,42,42,ENS,1,,,
,801994849,10/4/2014,#NUM!,METEMIS RESEARCH,,,,,,,,,,,,,,,,,,,,,,,Julien Fils,1,0,current,0,0,male,university,#N/A,0,no,0,no,2007,Ecole nationale suérieur d'informatique et de maths appliquées de Grenoble,engineer,,,,14,,no,0,0,yes,,,,,38,CEO,Julien Fils,2013,engineer,38,38,Ecole nationale suérieur d'informatique et de maths appliquées de Grenoble,0,,,
,833615198,16/11/2017,#NUM!,MEXBRAIN,,,,,,,,,,,,,,,,,,,,,,,Thomas Brichard,1,0,current,0,0,male,university,5+,0,no,0,no,2010,Université claude bernard,engineer,,,,14,,no,0,0,yes,,,,,40,CEO,Thomas Brichard,2017,engineer,40,40,Université Claude Bernard ,0,,,
,840068795,1/6/2018,#NUM!,MLTECH,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,844975755,28/12/2018,#NUM!,MNEMO THERAPEUTICS,,,,,,,,,,,,,,,,,,,,,,,alain maiore,1,0,current,0,0,male,business,5+,0,no,0,no,1988,TBS,business,,,,32,,no,0,0,yes,,,,,53,CEO,alain Maore,2019,business,52,52,TBS,0,,,
,798221859,30/10/2013,#NUM!,MODJAW,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,815398714,18/12/2015,#NUM!,MONATOMICS TECHNOLOGY,,,,,,,,,,,,,,,,,,,,,,,jacques abraini,1,0,current,0,0,male,university,8+,1,yes,0,no,#N/A,#N/A,engineer,,,,35,,no,0,#N/A,#N/A,,,,,#N/A,CEO,Jacques Abraini,#N/A,engineer,58,58,#N/A,#N/A,,,
,530914233,radiée,#VALUE!,MORPHOSIS MATERIALS,,,,,,,,,,,,,,,,,,,,,,,sege kimbel,1,0,current,0,0,male,engineer,#N/A,0,no,0,no,1999,Polytechnique EPFL,engineer,,,,#N/A,,no,0,0,yes,,,,,#N/A,CEO,serge Kimbel,2007,engineer,#N/A,#N/A,polytechnique EPFL,0,,,
,792815383,30/4/2013,#NUM!,MOTION SPELL,,,,,,,,,,,,,,,,,,,,,,,Romain Bouqueau,1,1,past,0,0,male,engineering school,5,0,no,0,no,2005,ENSIMAG,startup,,,,16,,yes,1,#N/A,#N/A,40,,,,40,CEO,Romain Bouqueau,2013,engineer,40,40,ENSIMAG,1,,,
,822611992,10/8/2016,#NUM!,MULTIWAVE INNOVATION,,,,,,,,,,,,,,,,,,,,,,,Panos ANTONAKAKIS;Tryfon ANTONAKAKIS,2,0,current;current,0,0,male;male,university;university,8+;5,1,yes;no,0,no;no,2001;2014,McGill;Imperial College London,startup;startup,,,,20;7,,yes;yes,1,1,no;yes,40;33,,,,40;33,Co-Founder;CEO,Tryfon Antonakakis,2015,#N/A,33,33,McGill;Imperial College London,1,,,
,753765460,1/9/2012,#NUM!,MYCFD,,,,,,,,,,,,,,,,,,,,,,,Yann Roux,1,0,current,0,0,male,university,8+,1,yes,0,no,1999,University Le Havre,startup,,,,22,,yes,1,#N/A,#N/A,45,,,,45,CEO,Yann Roux,2003,engineer,45,45,University Le Havre,1,,,
,810335539,radiée,#VALUE!,INKSYS NANOTECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,#N/A;#N/A,#N/A,#N/A,#N/A;#N/A,#N/A,#N/A,#N/A;#N/A,#N/A;#N/A,#N/A;#N/A,0,#N/A;#N/A,0,#N/A;#N/A,#N/A;#N/A,#N/A;#N/A,#N/A;#N/A,,,,#N/A;#N/A,,#N/A;#N/A,#N/A,#N/A,#N/A;#N/A,#N/A;#N/A,,,,#N/A;#N/A,#N/A;#N/A,#N/A;#N/A,#N/A;#N/A,#N/A,#N/A,#N/A;#N/A,#N/A,#N/A,,,
,788886802,radiée,#VALUE!,NANOSEN,,,,,,,,,,,,,,,,,,,,,,,Pascal Azadian,1,1,past,0,0,male,engineering school,5,0,no,0,no,1983,Ecole centrale de Paris,corporate,,,,38,,yes,1,1,no,58,,,,58,CEO,Pascal Azadian,#N/A,engineer,58,58,Ecole centrale de Paris,1,,,
,834150351,19/12/2017,#NUM!,NANOSIVE,,,,,,,,,,,,,,,,,,,,,,,Mark Saltzman;Michael Girardi,2,1,past;past,0,0,male;male,#N/A;#N/A,8+;8+,1,yes;yes,0,no;no,#N/A;#N/A,University of Yale;University of Yale,#N/A;#N/A,,,,#N/A;#N/A,,yes;yes,1,#N/A,#N/A;#N/A,#N/A;#N/A,,,,#N/A;#N/A,Co-Founder;Co-Founder,Isabelle Rault,2019,scientific,32,32,University of Yale,1,,,
,824658769,2/1/2017,#NUM!,SAKOWIN,,,,,,,,,,,,,,,,,,,,,,,Gérard Gatt,1,0,current,0,0,male,business school,5,0,no,0,no,2015,Skema Business School,startup,,,,6,,yes,1,0,yes,30,,,,30,CEO,Gérard Gatt,2020,#N/A,30,30,Skema Business School,1,,,
,538014960,9/11/2011,#NUM!,NEPTUNE LUMIERE ELECTRONIQUE DAUPHINOISE,,,,,,,,,,,,,,,,,,,,,,,Stephane JEBABLI,1,0,current,0,0,male,university,2,0,no,0,no,1993,alternance Sté Aples Jonction,#N/A,,,,18,,no,0,0,yes,30,,,,30,CEO,Stephane JEBABLI,2011,engineer,30,30,alternance Sté Aples Jonction,0,,,
,839003522,6/4/2018,#NUM!,NEURACT,,,,,,,,,,,,,,,,,,,,,,,Luc Foubert,1,1,past,0,0,male,university,8+,1,yes,0,no,2007,Université Pierre et Marie Curie,startup,,,,11,,no,0,0,yes,39,,,,39,CEO,Luc Foubert,2018,engineer,39,39,Université Pierre et Marie Curie,0,,,
,851878835,18/6/2019,#NUM!,NEUROCORT TECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,"	
Jean-Noël  BRÉMONT;Mahmoud  HASSAN",2,0,current;current,0,0,male;male,#N/A;university,#N/A;8+,1,#N/A;yes,0,#N/A;no,#N/A;2012,#N/A;Université de Technologie de Compiègne,startup;startup,,,,8;8,,#N/A;no,0,0,#N/A;yes,50,,,,50,CEO;R&D Director,Jean-Noël  BRÉMONT,2018,engineer,50,50,#N/A,#N/A,,,
,797863131,14/10/2013,#NUM!,NEUROLIFESCIENCES,,,,,,,,,,,,,,,,,,,,,,,Eric Jean Dubois;Alex Zwyer,2,0,current;current,0,0,male;male,business school;business school,5;5+,0,no;no,1,no;yes,1989;2001,ESCP Business School;SUNY,startup;startup,,,,26;14,,no;no,0,1,no;no,50;35,,,,50;35,Founder;CEO,Alex Zwyer,2015,engineer,35,35,SUNY,0,,,
,533860169,19/7/2011,#NUM!,NEURON REHAB,,,,,,,,,,,,,,,,,,,,,,,Daniel Ejnès,1,0,current,0,0,male,business school,8+,0,no,0,no,1993,ESCP Business School,startup,,,,21,,no,0,0,yes,55,,,,55,CEO,Daniel Ejnès,2011,scientific,55,55,ESCP Business School,0,,,
,751221524,19/4/2012,#NUM!,NEXTPAC,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,799650239,9/1/2014,#NUM!,NIMITECH TECHNOLOGIE,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,811443449,7/5/2015,#NUM!,NINOVAX,,,,,,,,,,,,,,,,,,,,,,,Antoine Pau,1,1,past,0,0,male,business school,5,0,no,0,no,2004,ESSEC Business School,corporate,,,,4,,yes,1,1,no,35,,,,35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,ESSEC Business School,#N/A,,,
,830589107,29/6/2017,#NUM!,NKAD PRINTERS,,,,,,,,,,,,,,,,,,,,,,,Néhémie Komain,1,0,current,0,0,male,engineering school,5,0,no,0,no,2015,Centrale Paris,startup,,,,4,,yes,1,1,no,35,,,,35,CEO,Néhémie KOMAIN,2017,engineer,35,35,Centrale Paris,1,,,
,838085207,8/3/2018,#NUM!,NOVECAL,,,,,,,,,,,,,,,,,,,,,,,Cyril Martini,1,0,current,0,0,male,engineering school,8+,1,yes,0,no,2009,Université Aix-Marseille II,startup,,,,9,,no,0,0,yes,40,,,,40,CEO,Cyril Martini,2018,scientific,40,40,Université Aix-Marseille II,0,,,
,823553524,1/11/2016,#NUM!,NOVOMEDICS FRANCE,,,,,,,,,,,,,,,,,,,,,,,Michael Class,1,0,current,0,0,male,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,Michael Class,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
,837920586,1/3/2018,#NUM!,OCEAN SOLUTION ENERGIE,,,,,,,,,,,,,,,,,,,,,,,Minkaïla SALAMI,1,0,current,0,0,male,business school,2,0,no,0,no,1994,University of Scranton,startup,,,,24,,yes,1,1,no,45,,,,45,CEO,Minkaïla SALAMI,2018,business,45,45,University of Scranton,1,,,
,830808424,1/7/2017,#NUM!,OCTOPUS LAB,,,,,,,,,,,,,,,,,,,,,,,Maxence Mendez,1,0,current,0,0,male,university,8+,1,yes,0,no,2012,Université Lille I,startup,,,,3,,no,0,0,yes,35,,,,35,CEO,Maxence Mendez,2015,#N/A,35,35,Université Lille I,0,,,
,813421229,15/7/2015,#NUM!,OEKON,,,,,,,,,,,,,,,,,,,,,,,Philippe Demichel,1,0,current,0,0,male,engineering school,5,0,no,0,no,1988,Polytech Montpellier,startup,,,,33,,yes,1,1,no,55,,,,55,CEO,Philippe Demichel,2016,engineer,55,55,Polytech Montpellier,1,,,
,532684271,10/5/2011,#NUM!,OLISCIE,,,,,,,,,,,,,,,,,,,,,,,Sounil Bhosle,1,1,past,0,0,male,#N/A,8+,1,yes,0,no,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,0,yes,55,,,,55,CEO,Sounil Bhosle,2011,engineer,55,55,#N/A,#N/A,,,
,847931318,1/10/2018,#NUM!,OMINI,,,,,,,,,,,,,,,,,,,,,,,Joanne Kanaan;Anna Shirinskaya,2,0,current;current,1,1,female;female,engineering school;engineering school,8+;8+,1,yes;yes,0,no;no,2018;2017,Ecole Normale Supérieure;Ecole Polytechnique,startup;startup,,,,3;4,,no;yes,1,1,yes;no,30;30,,,,30;30,CEO;CTO,Joanne Kanaan,2019,engineer,30,30,Ecole Polytechnique,0,,,
,838156461,8/3/2018,#NUM!,ONCAMINE PHARMACEUTICALS,,,,,,,,,,,,,,,,,,,,,,,Yann Gaston,1,1,past,0,0,male,engineering school,5,0,no,0,no,1993,Ecole Polytechnique,startup,,,,18,,no,0,1,no,35,,,,35,CEO,Yann Gaston,2018,engineer,35,35,Ecole Polytechnique,0,,,
,819355538,25/3/2016,#NUM!,ONCOFACTORY,,,,,,,,,,,,,,,,,,,,,,,Valérie Castellani-Lincontang;Céline Delloye-Bourgeois,2,0,current;current,1,1,female;female,engineering school;engineering school,8+;8+,1,yes;yes,0,no;no,1998;2011,Université Claude Bernard Lyon 1;Université Claude Bernard Lyon 1,startup;startup,,,,23;20,,no;no,0,0,yes;yes,40;35,,,,40;35,CSO;CSO,Frederic Berget,2017,engineer,40,40,Université Claude Bernard Lyon 1,0,,,
,849436241,22/3/2019,#NUM!,ONCONEURAL,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
